Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29
-0.0267927457	0.0137781211	0.0034454161	-0.0196164545	0.0297950981	-0.0308719955	0.0225181782	-0.0072855534	-0.0101726475	0.0245233286	-0.0313826730	0.0286553019	-0.0171743672	0.0004470416	0.0164168454	-0.0282657477	0.0314800866	-0.0250779524	0.0110150560	0.0064126973	-0.0218815129	0.0306660082	-0.0300827134	0.0203098122	-0.0043327107	-0.0129679385	0.0263071681	-0.0316101372	0.0272569056	-0.0145772897
-0.0268190978	0.0138674733	0.0032972467	-0.0194602257	0.0297109678	-0.0309351813	0.0227609365	-0.0076716613	-0.0097483515	0.0242067047	-0.0313107868	0.0289022973	-0.0177129625	0.0011422291	0.0157755264	-0.0279004984	0.0315489829	-0.0256125291	0.0118946989	0.0054368755	-0.0211166656	0.0303809735	-0.0304151976	0.0212089402	-0.0055591665	-0.0117795449	0.0255394972	-0.0315402609	0.0279587362	-0.0158830307
-0.0268453836	0.0139566886	0.0031490040	-0.0193032287	0.0296250047	-0.0309956194	0.0230009429	-0.0080565577	-0.0093221072	0.0238841080	-0.0312295528	0.0291390238	-0.0182441720	0.0018368643	0.0151254498	-0.0275176265	0.0315953837	-0.0261266316	0.0127637476	0.0044556882	-0.0203288429	0.0300596609	-0.0307079866	0.0220779291	-0.0067770505	-0.0105715062	0.0247258943	-0.0314093816	0.0286025601	-0.0171535075
-0.0268716033	0.0140457661	0.0030006915	-0.0191454696	0.0295372143	-0.0310533042	0.0232381685	-0.0084401820	-0.0088939998	0.0235556183	-0.0311389954	0.0293653974	-0.0187677740	0.0025306112	0.0144669765	-0.0271173739	0.0316192557	-0.0266198489	0.0136214281	0.0034701036	-0.0195189019	0.0297024539	-0.0309606981	0.0229155440	-0.0079844847	-0.0093458371	0.0238678228	-0.0312177525	0.0291870415	-0.0183858992
-0.0268977566	0.0141347051	0.0028523123	-0.0189869547	0.0294476019	-0.0311082307	0.0234725846	-0.0088224734	-0.0084641149	0.0232213167	-0.0310391414	0.0295813376	-0.0192835503	0.0032231343	0.0138004719	-0.0266999934	0.0316205821	-0.0270917867	0.0144669765	0.0024810945	-0.0186877238	0.0293097791	-0.0311730025	0.0237205948	-0.0091796075	-0.0081045816	0.0229668259	-0.0309657442	0.0297109678	-0.0195774697
-0.0269238436	0.0142235045	0.0027038698	-0.0188276902	0.0293561729	-0.0311603939	0.0237041628	-0.0092033717	-0.0080325384	0.0228812855	-0.0309300207	0.0297867677	-0.0197912859	0.0039140987	0.0131263062	-0.0262657486	0.0315993619	-0.0275420677	0.0152996396	0.0014896368	-0.0178362130	0.0288821054	-0.0313446225	0.0244919372	-0.0103605760	-0.0068498098	0.0220245238	-0.0306538441	0.0301732520	-0.0207255732
-0.0269498641	0.0143121635	0.0025553672	-0.0186676824	0.0292629332	-0.0312097894	0.0239328752	-0.0095828166	-0.0075993565	0.0225356087	-0.0308116660	0.0299816147	-0.0202907689	0.0046031703	0.0124448536	-0.0258149138	0.0315556102	-0.0279703321	0.0161186758	0.0004967090	-0.0169652959	0.0284199434	-0.0314753343	0.0252284753	-0.0115255692	-0.0055836145	0.0210426115	-0.0302826554	0.0305729350	-0.0218276608
-0.0269758181	0.0144006813	0.0024068079	-0.0185069376	0.0291678884	-0.0312564125	0.0241586940	-0.0099607483	-0.0071646558	0.0221843716	-0.0306841125	0.0301658094	-0.0207817912	0.0052900159	0.0117564923	-0.0253477737	0.0314893582	-0.0283762373	0.0169233557	-0.0004967090	-0.0160759202	0.0279238452	-0.0315649671	0.0259291624	-0.0126727908	-0.0043081071	0.0200228547	-0.0298528961	0.0309091875	-0.0228812855
-0.0270017056	0.0144890570	0.0022581952	-0.0183454623	0.0290710444	-0.0313002594	0.0243815920	-0.0103371071	-0.0067285233	0.0218276608	-0.0305473983	0.0303392863	-0.0212641480	0.0059743032	0.0110616045	-0.0248646234	0.0314006531	-0.0287594590	0.0177129625	-0.0014896368	-0.0151690535	0.0273944029	-0.0316134042	0.0265930027	-0.0138004719	-0.0030254150	0.0189670875	-0.0293653974	0.0311813120	-0.0238841080
-0.0270275265	0.0145772897	0.0021095323	-0.0181832626	0.0289724071	-0.0313413259	0.0246015422	-0.0107118336	-0.0062910460	0.0214655643	-0.0304015642	0.0305019838	-0.0217376381	0.0066557014	0.0103605760	-0.0243657681	0.0312895582	-0.0291196909	0.0184867930	-0.0024810945	-0.0142456825	0.0268322490	-0.0316205821	0.0272190528	-0.0149068737	-0.0017376773	0.0178772086	-0.0288211022	0.0313887438	-0.0248339019
-0.0270532806	0.0146653785	0.0019608225	-0.0180203452	0.0288719827	-0.0313796085	0.0248185181	-0.0110848685	-0.0058523114	0.0210981716	-0.0302466538	0.0306538441	-0.0222020641	0.0073338810	0.0096537959	-0.0238515229	0.0311561527	-0.0294566449	0.0192441580	-0.0034701036	-0.0133068118	0.0262380545	-0.0315864917	0.0278064232	-0.0159902902	-0.0004470416	0.0167551782	-0.0282210632	0.0315310526	-0.0257285582
-0.0270789681	0.0147533225	0.0018120692	-0.0178567163	0.0287697773	-0.0314151038	0.0250324934	-0.0114561530	-0.0054124072	0.0207255732	-0.0300827134	0.0307948132	-0.0226572324	0.0080085140	0.0089416566	-0.0233222126	0.0310005317	-0.0297700518	0.0199843828	-0.0044556882	-0.0123534629	0.0256125291	-0.0315111772	0.0283542792	-0.0170490507	0.0008443396	0.0156030141	-0.0275664410	0.0316079431	-0.0265660908
-0.0271045887	0.0148411209	0.0016632757	-0.0176923825	0.0286657973	-0.0314478087	0.0252434422	-0.0118256284	-0.0049714213	0.0203478611	-0.0299097918	0.0309248410	-0.0231029532	0.0086792742	0.0082245535	-0.0227781714	0.0308228062	-0.0300596609	0.0207068083	-0.0054368755	-0.0113866732	0.0249564197	-0.0313947372	0.0288618422	-0.0180815229	0.0021343127	0.0144227886	-0.0268585017	0.0316192557	-0.0273446400
-0.0271301424	0.0149287729	0.0015144452	-0.0175273502	0.0285600490	-0.0314777201	0.0254513390	-0.0121932364	-0.0045294418	0.0199651284	-0.0297279406	0.0310438815	-0.0235390406	0.0093458371	0.0075028845	-0.0222197430	0.0306231029	-0.0303252407	0.0214107909	-0.0064126973	-0.0104074945	0.0242705098	-0.0312373234	0.0293283909	-0.0190861147	0.0034207264	0.0132166242	-0.0260986146	0.0315649671	-0.0280624772
-0.0271556292	0.0150162775	0.0013655811	-0.0173616259	0.0284525390	-0.0315048356	0.0256561588	-0.0125589190	-0.0040865571	0.0195774697	-0.0295372143	0.0311518921	-0.0239653128	0.0100078804	0.0067770505	-0.0216472802	0.0304015642	-0.0305665791	0.0220957036	-0.0073821906	-0.0094169921	0.0235556183	-0.0310391414	0.0297532624	-0.0200612771	0.0047014352	0.0119866901	-0.0252882493	0.0314451899	-0.0287180087
-0.0271810489	0.0151036340	0.0012166867	-0.0171952163	0.0283432739	-0.0315291525	0.0258578767	-0.0129226184	-0.0036428557	0.0191849805	-0.0293376697	0.0312488347	-0.0243815920	0.0106650841	0.0060474542	-0.0210611445	0.0301583481	-0.0307834830	0.0227609365	-0.0083443985	-0.0084162439	0.0228125991	-0.0308004498	0.0301358528	-0.0210055065	0.0059743032	0.0107351984	-0.0244289732	0.0312601725	-0.0293097791
-0.0272064016	0.0151908413	0.0010677652	-0.0170281278	0.0282322605	-0.0315506689	0.0260564683	-0.0132842771	-0.0031984262	0.0187877576	-0.0291293663	0.0313346747	-0.0247877046	0.0113171302	0.0053145007	-0.0204617061	0.0298936280	-0.0309757790	0.0234058969	-0.0092983715	-0.0074063385	0.0220423392	-0.0305215601	0.0304756186	-0.0219173468	0.0072372077	0.0094643998	-0.0235224484	0.0310102989	-0.0298364744
-0.0272316872	0.0152778987	0.0009188201	-0.0168603671	0.0281195055	-0.0315693828	0.0262519096	-0.0136438381	-0.0027533575	0.0183858992	-0.0289123665	0.0314093816	-0.0251834814	0.0119637034	0.0045785970	-0.0198493437	0.0296075927	-0.0311433135	0.0240300106	-0.0102431682	-0.0063883749	0.0212457585	-0.0302028363	0.0307720768	-0.0227953923	0.0084880425	0.0081765798	-0.0225704280	0.0306960874	-0.0302969253
-0.0272569056	0.0153648054	0.0007698545	-0.0166919407	0.0280050161	-0.0315852925	0.0264441771	-0.0140012446	-0.0023077385	0.0179795044	-0.0286867349	0.0314729290	-0.0255687573	0.0126044911	0.0038401515	-0.0192244440	0.0293004460	-0.0312859525	0.0246327215	-0.0111778560	-0.0053634606	0.0204238081	-0.0298446944	0.0310248063	-0.0236382888	0.0097247216	0.0068740545	-0.0215747535	0.0303181899	-0.0306901094
-0.0272820568	0.0154515604	0.0006208719	-0.0165228554	0.0278887991	-0.0315983966	0.0266332474	-0.0143564402	-0.0018616583	0.0175686734	-0.0284525390	0.0315252941	-0.0259433716	0.0132391834	0.0030995741	-0.0185874017	0.0289724071	-0.0314035820	0.0252134929	-0.0121015127	-0.0043327107	0.0195774697	-0.0294476019	0.0312334477	-0.0244447369	0.0109451824	0.0055591665	-0.0205373505	0.0298773905	-0.0310151538
-0.0273071406	0.0155381629	0.0004718754	-0.0163531178	0.0277708619	-0.0316086939	0.0268190978	-0.0147093686	-0.0014152060	0.0171535075	-0.0282098486	0.0315664585	-0.0263071681	0.0138674733	0.0023572761	-0.0179386193	0.0286237098	-0.0314961079	0.0257718075	-0.0130132266	-0.0032972467	0.0187077537	-0.0290120768	0.0313977048	-0.0252134929	0.0121473896	0.0042342805	-0.0194602257	0.0293746038	-0.0312713368
-0.0273321570	0.0156246120	0.0003228685	-0.0161827346	0.0276512116	-0.0316161836	0.0270017056	-0.0150599743	-0.0009684709	0.0167341093	-0.0279587362	0.0315964075	-0.0266599951	0.0144890570	0.0016136695	-0.0172785064	0.0282546027	-0.0315634563	0.0263071681	-0.0139120981	-0.0022581952	0.0178156987	-0.0285386877	0.0315173440	-0.0259433716	0.0133293382	0.0029017792	-0.0183454623	0.0288108728	-0.0314580897
-0.0273571060	0.0157109069	0.0001738544	-0.0160117125	0.0275298556	-0.0316208650	0.0271810489	-0.0154082019	-0.0005215422	0.0163105822	-0.0276992768	0.0316151304	-0.0270017056	0.0151036340	0.0008691670	-0.0166074800	0.0278653491	-0.0316055734	0.0268190978	-0.0147972400	-0.0012166867	0.0169023699	-0.0280280524	0.0315921953	-0.0266332474	0.0144890570	0.0015640593	-0.0171952163	0.0281873671	-0.0315749977
-0.0273819875	0.0157970468	0.0000248365	-0.0158400583	0.0274068015	-0.0316227376	0.0273571060	-0.0157539963	-0.0000745093	0.0158830307	-0.0274315478	0.0316226205	-0.0273321570	0.0157109069	0.0001241820	-0.0159259640	0.0274562264	-0.0316224255	0.0273071406	-0.0156677788	-0.0001738544	0.0159688579	-0.0274808373	0.0316221524	-0.0272820568	0.0156246120	0.0002235264	-0.0160117125	0.0275053804	-0.0316218013
-0.0274068015	0.0158830307	-0.0001241820	-0.0156677788	0.0272820568	-0.0316218013	0.0275298556	-0.0160973030	0.0003725384	0.0154515604	-0.0271556292	0.0316188754	-0.0276512116	0.0163105822	-0.0006208719	-0.0152343888	0.0270275265	-0.0316139991	0.0277708619	-0.0165228554	0.0008691670	0.0150162775	-0.0268977566	0.0316071727	-0.0278887991	0.0167341093	-0.0011174085	-0.0147972400	0.0267663276	-0.0315983966
-0.0274315478	0.0159688579	-0.0002731978	-0.0154948807	0.0271556292	-0.0316180561	0.0276992768	-0.0164380677	0.0008195118	0.0150162775	-0.0268716033	0.0316038962	-0.0279587362	0.0169023699	-0.0013655811	-0.0145331913	0.0265795549	-0.0315803009	0.0282098486	-0.0173616259	0.0019112427	0.0140457661	-0.0262795713	0.0315472774	-0.0284525390	0.0178156987	-0.0024563338	-0.0135541477	0.0259717419	-0.0315048356
-0.0274562264	0.0160545275	-0.0004222075	-0.0153213710	0.0270275265	-0.0316115025	0.0278653491	-0.0167762367	0.0012663213	0.0145772897	-0.0265795549	0.0315776882	-0.0282546027	0.0174859837	-0.0021095323	-0.0138228142	0.0261126312	-0.0315213579	0.0286237098	-0.0181832626	0.0029512390	0.0130584826	-0.0256270882	0.0314425518	-0.0289724071	0.0188675762	-0.0037908414	-0.0122848399	0.0251232721	-0.0313413259
-0.0274808373	0.0161400387	-0.0005712078	-0.0151472563	0.0268977566	-0.0316021409	0.0280280524	-0.0171117565	0.0017128778	0.0141347051	-0.0262795713	0.0315402609	-0.0285386877	0.0180611415	-0.0028523123	-0.0131037064	0.0256270882	-0.0314372173	0.0290120768	-0.0189869547	0.0039880242	0.0120556060	-0.0249411588	0.0312931445	-0.0294476019	0.0198879877	-0.0051185314	-0.0109917716	0.0242226784	-0.0311082307
-0.0275053804	0.0162253905	-0.0007201954	-0.0149725437	0.0267663276	-0.0315899723	0.0281873671	-0.0174445741	0.0021590919	0.0136886329	-0.0259717419	0.0314916275	-0.0288108728	0.0186275650	-0.0035935089	-0.0123763220	0.0251232721	-0.0313279462	0.0293746038	-0.0197719088	0.0050204704	0.0110383337	-0.0242226784	0.0310992680	-0.0298773905	0.0208752314	-0.0064370158	-0.0096774438	0.0232718292	-0.0308060674
-0.0275298556	0.0163105822	-0.0008691670	-0.0147972400	0.0266332474	-0.0315749977	0.0283432739	-0.0177746371	0.0026048745	0.0132391834	-0.0256561588	0.0314318052	-0.0290710444	0.0191849805	-0.0043327107	-0.0116411205	0.0246015422	-0.0311936320	0.0297109678	-0.0205373505	0.0060474542	0.0100078804	-0.0234725846	0.0308611977	-0.0302611105	0.0218276608	-0.0077439235	-0.0083443985	0.0222726974	-0.0304355069
-0.0275542629	0.0163956130	-0.0010181193	-0.0146213521	0.0264985244	-0.0315572184	0.0284957540	-0.0181018932	0.0030501366	0.0127864672	-0.0253329160	0.0313608154	-0.0293190940	0.0197331182	-0.0050695071	-0.0108985662	0.0240622706	-0.0310343822	0.0300208693	-0.0212825244	0.0070678582	0.0089654768	-0.0226918565	0.0305792720	-0.0305981699	0.0227436875	-0.0090369040	-0.0069952141	0.0212273559	-0.0299973720
-0.0275786022	0.0164804819	-0.0011670490	-0.0144448870	0.0263621669	-0.0315366359	0.0286447889	-0.0184262909	0.0034947890	0.0123305962	-0.0250021102	0.0312786832	-0.0295549183	0.0202717132	-0.0058034893	-0.0101491281	0.0235058416	-0.0308503239	0.0303040322	-0.0220066949	0.0080805722	0.0079123674	-0.0218815129	0.0302538915	-0.0308880493	0.0236217839	-0.0103136319	-0.0056325000	0.0201379734	-0.0294926355
-0.0276028734	0.0165651881	-0.0013159528	-0.0142678516	0.0262241832	-0.0315132523	0.0287903605	-0.0187477788	0.0039387430	0.0118716827	-0.0246638400	0.0311854379	-0.0297784189	0.0208005049	-0.0065342498	-0.0093932796	0.0229326521	-0.0306416043	0.0305602043	-0.0227091475	0.0090844943	0.0068498098	-0.0210426115	0.0298855185	-0.0311303014	0.0244604854	-0.0115718111	-0.0042588920	0.0190068101	-0.0289224179
-0.0276270766	0.0166497309	-0.0014648274	-0.0140902530	0.0260845819	-0.0314870694	0.0289324514	-0.0190663062	0.0043819098	0.0114098402	-0.0243182065	0.0310811125	-0.0299895026	0.0213192377	-0.0072613828	-0.0086314981	0.0223431108	-0.0304083903	0.0307891576	-0.0233891889	0.0100785322	0.0057790729	-0.0201762470	0.0294746766	-0.0313245530	0.0252583935	-0.0128091789	-0.0028770467	0.0178362130	-0.0282879853
-0.0276512116	0.0167341093	-0.0016136695	-0.0139120981	0.0259433716	-0.0314580897	0.0290710444	-0.0193818228	0.0048242008	0.0109451824	-0.0239653128	0.0309657442	-0.0301880814	0.0218276608	-0.0079844847	-0.0078642647	0.0217376381	-0.0301508683	0.0309906880	-0.0240461480	0.0110616045	0.0047014352	-0.0192835503	0.0290219495	-0.0314705043	0.0260141773	-0.0140235097	-0.0014896368	0.0166286106	-0.0275907463
-0.0276752783	0.0168183226	-0.0017624757	-0.0137333940	0.0258005609	-0.0314263156	0.0292061225	-0.0196942789	0.0052655278	0.0104778240	-0.0236052643	0.0308393739	-0.0303740725	0.0223255281	-0.0087031542	-0.0070920642	0.0211166656	-0.0298692441	0.0311646160	-0.0246793764	0.0120326414	0.0036181834	-0.0183656864	0.0285279807	-0.0315679304	0.0267265765	-0.0152126198	-0.0000993457	0.0153865084	-0.0268322490
-0.0276992768	0.0169023699	-0.0019112427	-0.0135541477	0.0256561588	-0.0313917502	0.0293376697	-0.0200036249	0.0057058023	0.0100078804	-0.0232381685	0.0307020464	-0.0305473983	0.0228125991	-0.0094169921	-0.0063153841	0.0204806362	-0.0295637430	0.0313107868	-0.0252882493	0.0129905866	0.0025306112	-0.0174238532	0.0279934720	-0.0316166810	0.0273944029	-0.0163743704	0.0012911375	0.0141124834	-0.0260141773
-0.0277232069	0.0169862504	-0.0020599674	-0.0133743663	0.0255101740	-0.0313543963	0.0294656698	-0.0203098122	0.0061449365	0.0095354675	-0.0228641350	0.0305538107	-0.0307079866	0.0232886380	-0.0101256024	-0.0055347151	0.0198300033	-0.0292346090	0.0314290701	-0.0258721657	0.0139343976	0.0014400172	-0.0164592799	0.0274191831	-0.0316166810	0.0280165429	-0.0175066723	0.0026791234	0.0128091789	-0.0251383477
-0.0277470686	0.0170699632	-0.0022086463	-0.0131940569	0.0253626157	-0.0313142573	0.0295901076	-0.0206127923	0.0065828426	0.0090607019	-0.0224832755	0.0303947194	-0.0308557703	0.0237534148	-0.0108285915	-0.0047505502	0.0191652309	-0.0288821054	0.0315193607	-0.0264305495	0.0148630477	0.0003477036	-0.0154732253	0.0268059300	-0.0315679304	0.0285919587	-0.0186074891	0.0040619276	0.0114792988	-0.0242067047
-0.0277708619	0.0171535075	-0.0023572761	-0.0130132266	0.0252134929	-0.0312713368	0.0297109678	-0.0209125174	0.0070194331	0.0085837007	-0.0220957036	0.0302248290	-0.0309906880	0.0242067047	-0.0115255692	-0.0039633848	0.0184867930	-0.0285065138	0.0315815780	-0.0269628494	0.0157755264	-0.0007450252	-0.0144669765	0.0261545842	-0.0314705043	0.0291196909	-0.0196748410	0.0054368755	0.0101256024	-0.0232213167
-0.0277945866	0.0172368826	-0.0025058536	-0.0128318826	0.0250628148	-0.0312256387	0.0298282359	-0.0212089402	0.0074546207	0.0081045816	-0.0217015351	0.0300441998	-0.0311126832	0.0246482883	-0.0122161486	-0.0031737161	0.0177951734	-0.0281081345	0.0316156667	-0.0274685403	0.0166708409	-0.0018368643	-0.0134418466	0.0254660714	-0.0313245530	0.0295988592	-0.0207068083	0.0068013078	0.0087508981	-0.0221843716
-0.0278182427	0.0173200875	-0.0026543754	-0.0126500320	0.0249105907	-0.0311771668	0.0299418978	-0.0215020138	0.0078883185	0.0076234628	-0.0213008876	0.0298528961	-0.0312217052	0.0250779524	-0.0128999464	-0.0023820427	0.0170908651	-0.0276872861	0.0316215965	-0.0279471231	0.0175480172	-0.0029265100	-0.0123991735	0.0247413698	-0.0311303014	0.0300286646	-0.0217015351	0.0081525854	0.0073580381	-0.0210981716
-0.0278418302	0.0174031215	-0.0028028383	-0.0124676821	0.0247568300	-0.0311259257	0.0300519396	-0.0217916920	0.0083204397	0.0071404630	-0.0208938808	0.0296509858	-0.0313177085	0.0254954889	-0.0135765829	-0.0015888648	0.0163743704	-0.0272443048	0.0315993619	-0.0283981254	0.0184061007	-0.0040126612	-0.0113403182	0.0239815094	-0.0308880493	0.0304083903	-0.0226572324	0.0094880949	0.0059499122	-0.0199651284
-0.0278653491	0.0174859837	-0.0029512390	-0.0122848399	0.0246015422	-0.0310719197	0.0301583481	-0.0220779291	0.0087508981	0.0066557014	-0.0204806362	0.0294385406	-0.0314006531	0.0259006960	-0.0142456825	-0.0007946834	0.0156462002	-0.0267795449	0.0315489829	-0.0288211022	0.0192441580	-0.0050940208	-0.0102666624	0.0231875700	-0.0305981699	0.0307374029	-0.0235721815	0.0108052532	0.0045294418	-0.0187877576
-0.0278887991	0.0175686734	-0.0030995741	-0.0121015127	0.0244447369	-0.0310151538	0.0302611105	-0.0223606798	0.0091796075	0.0061692977	-0.0200612771	0.0292156361	-0.0314705043	0.0262933778	-0.0149068737	0.0000000000	0.0149068737	-0.0262933778	0.0314705043	-0.0292156361	0.0200612771	-0.0061692977	-0.0091796075	0.0223606798	-0.0302611105	0.0310151538	-0.0244447369	0.0121015127	0.0030995741	-0.0175686734
-0.0279121804	0.0176511896	-0.0032478404	-0.0119177078	0.0242864237	-0.0309556329	0.0303602142	-0.0226398995	0.0096064823	0.0056813717	-0.0196359288	0.0289823513	-0.0315272331	0.0266733443	-0.0155597896	0.0007946834	0.0141569180	-0.0257861922	0.0313639960	-0.0295813376	0.0208565690	-0.0072372077	-0.0080805722	0.0215020138	-0.0298773905	0.0312411798	-0.0252733292	0.0133743663	0.0016632757	-0.0163105822
-0.0279354927	0.0177335317	-0.0033960346	-0.0117334324	0.0241266123	-0.0308933624	0.0304556473	-0.0229155440	0.0100314372	0.0051920440	-0.0192047181	0.0287387693	-0.0315708157	0.0270404119	-0.0162040675	0.0015888648	0.0133968680	-0.0252583935	0.0312295528	-0.0299178459	0.0216291685	-0.0082964758	-0.0069709908	0.0206127923	-0.0294476019	0.0314151038	-0.0260564683	0.0146213521	0.0002235264	-0.0150162775
-0.0279587362	0.0178156987	-0.0035441534	-0.0115486937	0.0239653128	-0.0308283478	0.0305473983	-0.0231875700	0.0104543873	0.0047014352	-0.0187677740	0.0284849766	-0.0316012341	0.0273944029	-0.0168393500	0.0023820427	0.0126272655	-0.0247104036	0.0310672946	-0.0302248290	0.0223782349	-0.0093458371	-0.0058523114	0.0196942789	-0.0289724071	0.0315366359	-0.0267927457	0.0158400583	-0.0012166867	-0.0136886329
-0.0279819107	0.0178976899	-0.0036921934	-0.0113634992	0.0238025349	-0.0307605947	0.0306354561	-0.0234559344	0.0108752480	0.0042096663	-0.0183252268	0.0282210632	-0.0316184755	0.0277351463	-0.0174652843	0.0031737161	0.0118486592	-0.0241426606	0.0308773658	-0.0305019838	0.0231029532	-0.0103840384	-0.0047259942	0.0187477788	-0.0284525390	0.0316055734	-0.0274808373	0.0170281278	-0.0026543754	-0.0123305962
-0.0280050161	0.0179795044	-0.0038401515	-0.0111778560	0.0236382888	-0.0306901094	0.0307198100	-0.0237205948	0.0112939352	0.0037168589	-0.0178772086	0.0279471231	-0.0316225328	0.0280624772	-0.0180815229	0.0039633848	0.0110616045	-0.0235556183	0.0306599356	-0.0307490368	0.0238025349	-0.0114098402	-0.0035935089	0.0177746371	-0.0278887991	0.0316218013	-0.0281195055	0.0181832626	-0.0040865571	-0.0109451824
-0.0280280524	0.0180611415	-0.0039880242	-0.0109917716	0.0234725846	-0.0306168980	0.0308004498	-0.0239815094	0.0117103652	0.0032231343	-0.0174238532	0.0276632535	-0.0316134042	0.0283762373	-0.0186877238	0.0047505502	0.0102666624	-0.0229497461	0.0304151976	-0.0309657442	0.0244762189	-0.0124220174	-0.0024563338	0.0167762367	-0.0272820568	0.0315852925	-0.0287076018	0.0193032287	-0.0055102603	-0.0095354675
