t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05
-0.0078652177	0.0108117347	-0.0101256541	0.0102961109	-0.0256612157	0.0058749202
-0.0169400255	0.0156381395	0.0109808861	0.0314167179	-0.0064677267	0.0131220598
-0.0154850497	0.0202038700	-0.0060659041	0.0027868125	0.0279534837	0.0164683126
-0.0131372341	-0.0017348698	-0.0126086434	-0.0295262941	-0.0130924963	0.0239622989
-0.0079909047	-0.0101114110	0.0128445624	0.0154693597	-0.0055797610	0.0247047305
-0.0056019820	0.0046957791	-0.0067614368	-0.0110685266	0.0265219819	0.0215511685
-0.0130485969	-0.0076578064	-0.0178646432	-0.0244833407	-0.0248755958	0.0184692592
-0.0131357928	-0.0022427507	0.0007982528	0.0222132255	-0.0209456526	0.0159818512
-0.0073005985	-0.0015667426	0.0031269517	0.0101370654	0.0211815691	0.0174978010
-0.0054378735	0.0040020056	-0.0062806976	-0.0272032955	-0.0049933624	0.0187640708
-0.0075413168	0.0140020478	0.0160275895	0.0222279496	-0.0148910521	0.0180658717
-0.0134193434	0.0175651570	0.0062364980	-0.0019952216	0.0342191319	0.0167744416
-0.0156088444	0.0208169033	-0.0062742329	-0.0351591188	-0.0123486292	0.0140154327
-0.0096835179	0.0067034710	0.0193556892	0.0139761329	-0.0106418248	0.0114701297
-0.0001002327	0.0133772885	0.0109828377	-0.0097841582	0.0207147308	0.0026557491
0.0031235892	0.0134353146	0.0031496644	-0.0280120518	-0.0196121414	-0.0137745559
-0.0017510998	0.0049158739	0.0151817272	0.0069683455	-0.0344703060	-0.0292938204
0.0023478799	0.0089222829	0.0208359178	0.0095876398	0.0061849497	-0.0308742798
0.0072851121	0.0064163718	0.0099265212	-0.0229447318	0.0193928221	-0.0255165571
0.0028733492	0.0081434240	0.0065141557	-0.0027276349	-0.0255068430	-0.0274124546
-0.0046985505	0.0115553489	0.0266526085	0.0261423279	-0.0091609516	-0.0143887430
-0.0063922240	0.0033347874	0.0087976821	-0.0038378786	0.0248157913	-0.0137621533
-0.0042677439	0.0071567182	-0.0004568388	-0.0215217797	-0.0188907524	-0.0213430476
-0.0112656522	0.0009104103	0.0309556605	0.0217863472	-0.0076063864	-0.0198365843
-0.0174294061	0.0027307783	0.0093499127	-0.0001173036	0.0318373118	-0.0144069832
-0.0174512659	-0.0176698012	-0.0156513971	-0.0316113932	-0.0122270190	-0.0161919077
-0.0134119780	-0.0365206374	0.0084962664	0.0148768481	-0.0061121559	-0.0090036992
-0.0063068489	-0.0234275596	0.0005054536	-0.0092457501	0.0211608851	-0.0085161601
-0.0046496457	-0.0196702657	-0.0018299466	-0.0001285150	-0.0208777510	-0.0106578529
-0.0094090991	-0.0034007407	0.0071701315	0.0255863592	0.0138513651	-0.0006403682
-0.0076870126	-0.0054496095	-0.0060925924	-0.0077367804	0.0236467859	0.0093398501
0.0009589522	-0.0019776236	-0.0106339850	-0.0235453447	-0.0200867144	0.0079996883
0.0100377813	0.0044500789	0.0125438901	0.0323176833	-0.0113042350	0.0100141172
0.0101786540	0.0073555691	-0.0058265885	0.0042330400	0.0327989018	0.0074341715
0.0068646547	0.0049037445	-0.0156088813	-0.0296940170	-0.0079309154	0.0078304089
0.0075723927	0.0094385364	0.0118973890	0.0207291781	-0.0146070084	0.0082261775
0.0086949483	0.0137034321	-0.0071284392	0.0134733691	0.0255484272	0.0034721308
0.0051276882	0.0205361617	-0.0117479940	-0.0225553896	0.0156339534	0.0040188572
0.0029142634	0.0150581945	-0.0043539811	-0.0065705218	-0.0319852171	0.0009466299
0.0026113737	0.0063259817	0.0046709993	0.0302117072	-0.0069956883	0.0065516850
0.0055604309	0.0098518141	-0.0051848903	0.0008749161	0.0206334783	0.0018286964
0.0021207139	0.0114843594	-0.0033461878	0.0011262817	-0.0275965302	-0.0076072465
-0.0071292818	-0.0032343732	0.0018438867	0.0352502673	0.0151133491	-0.0069263376
-0.0136296087	-0.0107528239	-0.0161247876	-0.0228252748	0.0099142640	-0.0034696022
-0.0113354844	-0.0105759353	0.0140858665	0.0135757071	-0.0123168761	-0.0166233343
-0.0134917145	-0.0052018180	0.0042162760	-0.0085248745	0.0289803256	-0.0256862497
-0.0173297616	-0.0112414496	-0.0237387343	-0.0253538000	-0.0102752044	-0.0327601286
-0.0118569470	-0.0108648118	-0.0059982383	0.0194875318	-0.0293283546	-0.0396306278
-0.0049867888	-0.0219452295	-0.0199152346	0.0230956704	0.0202340167	-0.0289337075
0.0033409303	-0.0276972866	-0.0358516509	-0.0095862817	0.0018907068	-0.0185202474
0.0081624371	-0.0379570676	0.0141018593	0.0138043263	-0.0056056714	-0.0165626800
-0.0015146897	-0.0283270904	-0.0062330260	-0.0173136321	0.0305193079	-0.0074818334
-0.0099358222	-0.0122617943	0.0089207027	-0.0154346294	-0.0327395453	0.0012390648
-0.0105221065	-0.0184798831	0.0030998179	0.0058459654	0.0209096403	0.0117702653
-0.0054412232	-0.0114175101	-0.0030364309	-0.0248924111	-0.0161706707	0.0065014297
-0.0044374645	-0.0016173729	0.0136971263	0.0242334960	0.0063986033	0.0025966074
-0.0048230415	-0.0100890122	-0.0111436338	-0.0156727607	0.0125157772	0.0021942122
0.0020230491	-0.0104670357	0.0103987649	0.0049458146	-0.0242945096	0.0010189704
0.0147625923	0.0021431496	0.0161442920	0.0133954485	0.0183011728	-0.0028652279
0.0193976158	-0.0012096398	-0.0038896027	-0.0116998585	0.0270359853	-0.0036714127
0.0280131537	0.0084772745	-0.0051158629	-0.0315121336	-0.0219341446	-0.0090335588
0.0281546115	-0.0063652052	0.0219944753	0.0179466282	-0.0115539865	0.0023652307
0.0256879608	0.0075384178	0.0151973541	-0.0086665768	0.0245234604	-0.0051874617
0.0113579388	0.0165964765	-0.0108279474	-0.0264296659	-0.0016121248	-0.0095686907
-0.0015312413	0.0119148157	-0.0073033768	-0.0044988560	-0.0291258366	-0.0095094050
-0.0026296918	0.0147741555	0.0201913928	0.0334598106	-0.0175367527	-0.0002235221
-0.0026936519	0.0124002500	0.0064163797	0.0101814524	0.0317962972	0.0070016801
-0.0035263572	0.0034478768	-0.0028531184	-0.0305193717	-0.0014842654	0.0165395056
-0.0020693273	0.0061450146	0.0156947992	0.0195330307	-0.0130792275	0.0157257248
-0.0062210592	0.0156625633	0.0034069548	-0.0010027311	0.0306641726	0.0183591541
-0.0141807722	0.0173559799	-0.0111341884	-0.0318075280	0.0068351258	0.0179764275
-0.0094042731	0.0182750015	0.0023987283	-0.0009633636	-0.0339422840	0.0106380913
-0.0073527759	0.0093940864	0.0100903024	0.0207467487	-0.0014566720	0.0166378813
-0.0037101424	0.0092093068	0.0020497742	-0.0166779418	0.0218955016	0.0116123573
-0.0070174719	0.0303517546	-0.0001464166	-0.0130205176	-0.0374024433	0.0039504785
-0.0105182926	0.0181692869	0.0265275773	0.0309819881	-0.0034298084	0.0037008630
-0.0107668182	-0.0104028808	0.0294155499	-0.0362967466	0.0177600413	0.0126333683
-0.0066225839	0.0080006653	0.0155773653	-0.0163288444	-0.0271498953	0.0027842738
-0.0080869256	0.0144544538	0.0240027778	0.0114770231	-0.0307272909	-0.0002597789
-0.0034308974	0.0217599418	0.0323392531	0.0234147971	-0.0011889507	-0.0035449246
0.0007725193	0.0089083178	0.0225713828	-0.0145968485	0.0242962878	-0.0048461413
0.0052981968	0.0101649043	-0.0013118860	-0.0388999359	-0.0048465741	-0.0257397219
0.0063327318	0.0074966931	0.0238721929	0.0065404124	-0.0308730285	-0.0322826199
0.0016984631	0.0154854067	0.0234752307	0.0064852143	0.0219996584	-0.0230326173
-0.0061298704	0.0106482337	0.0127977098	-0.0340488230	0.0139874829	-0.0063561411
-0.0125094874	0.0050567703	0.0244111478	0.0060073407	-0.0141508761	-0.0031584453
-0.0173218954	0.0123567932	0.0208270467	0.0106035635	0.0295603379	0.0035849842
-0.0228071807	0.0116584988	-0.0042493650	-0.0288728899	0.0235055577	0.0132072665
-0.0145343855	0.0057350285	-0.0003569579	-0.0376055943	-0.0106337370	0.0169348399
-0.0034165483	-0.0059102950	0.0249566755	-0.0056524998	-0.0282860864	0.0135383751
0.0098929267	0.0069804608	0.0278281745	0.0209142172	0.0010512252	0.0005055832
0.0114056547	0.0029514258	0.0063639011	-0.0128717578	0.0317601813	-0.0223938939
0.0059156133	-0.0077333451	-0.0350204905	-0.0165720334	-0.0250740065	-0.0175997730
0.0033277824	-0.0171310413	0.0107110290	0.0266611061	-0.0025316778	0.0048120918
0.0027573932	-0.0085815743	-0.0101461015	-0.0041035999	0.0234829340	-0.0005717758
-0.0055625510	-0.0018461037	-0.0284829736	-0.0218583857	0.0031169794	0.0068533988
-0.0066803442	-0.0074787149	-0.0212388045	-0.0096269855	-0.0343393136	0.0114975911
-0.0017837100	-0.0304155505	-0.0217500533	0.0439273337	-0.0076747379	0.0229839123
0.0061121985	-0.0315118055	-0.0359546597	0.0083900203	0.0038578011	0.0250409171
0.0041265091	-0.0088962646	-0.0088353029	0.0334510074	-0.0049157908	0.0221757856
-0.0153006261	-0.0061054915	-0.0242179656	0.0145770839	0.0360531068	0.0196575752
-0.0241609499	-0.0035081497	-0.0413921548	-0.0211171465	-0.0015281117	0.0197624485
-0.0223889910	-0.0065410250	-0.0213525942	0.0120939001	-0.0293282135	0.0218961723
-0.0167145248	-0.0055080260	-0.0044630841	0.0350964651	-0.0087765910	0.0320841775
-0.0119200382	-0.0079159056	-0.0120893672	0.0044541893	0.0275575653	0.0414577869
-0.0028625065	-0.0138640065	-0.0188700620	-0.0209994477	-0.0222236979	0.0505494023
0.0133107123	-0.0141840799	-0.0032522534	0.0257280929	-0.0131945627	0.0416925726
0.0301630258	-0.0126195821	-0.0053603064	0.0146944267	0.0092250750	0.0376599536
0.0463695976	-0.0131020590	-0.0109403026	-0.0063453882	0.0239867608	0.0235992351
0.0563897789	-0.0193189015	-0.0158271644	-0.0122226745	-0.0259909988	0.0105702532
0.0630808781	-0.0122670654	0.0016328967	0.0338993295	0.0025681048	-0.0032164445
0.0627378111	-0.0092630414	-0.0133837123	0.0090598771	0.0218899012	-0.0131771645
0.0599595343	-0.0079929491	-0.0229950222	-0.0116554702	0.0109599861	-0.0231459082
0.0539784227	-0.0106784263	-0.0101114392	0.0098085907	-0.0225155973	-0.0276017467
0.0512638750	-0.0036232023	-0.0029296472	0.0292142049	0.0152854298	-0.0336929520
0.0447317866	-0.0047294310	-0.0062183558	-0.0156631743	0.0218494354	-0.0288335350
0.0378132114	-0.0065063507	-0.0070717380	0.0158827504	-0.0179380636	-0.0379095502
0.0323773200	0.0012738753	-0.0101812767	0.0204547415	0.0235562036	-0.0372475842
0.0238890250	-0.0000800561	-0.0247655078	-0.0114939764	0.0219552587	-0.0378422728
0.0202734737	0.0014798067	-0.0108495201	-0.0001122802	-0.0289594460	-0.0341325074
0.0161697013	-0.0080340240	0.0067580899	0.0276459640	0.0053808717	-0.0264195550
0.0142691957	0.0038026742	-0.0138836084	-0.0064082643	0.0295447140	-0.0323932446
0.0063721426	0.0009245659	-0.0181223445	-0.0072744720	-0.0273365698	-0.0315266341
-0.0011715722	0.0030174011	0.0051002128	0.0372661361	-0.0078399106	-0.0194693681
-0.0053095368	0.0005575579	-0.0066564193	0.0066732474	0.0320106532	-0.0125733685
-0.0061972964	0.0047006145	-0.0239495728	-0.0266369287	-0.0154244987	-0.0051717324
-0.0056802109	-0.0027082806	0.0104428095	0.0225479849	-0.0121549889	0.0074338724
-0.0030481507	0.0056275254	-0.0032020508	-0.0040317198	0.0265669169	0.0066315325
-0.0039734989	0.0101892458	-0.0174541957	-0.0194322069	-0.0180155937	-0.0030338643
-0.0134944360	0.0028275753	-0.0053134654	-0.0032671855	-0.0362763749	0.0025837439
-0.0104013201	0.0054254928	0.0128981228	0.0304693971	-0.0137397083	0.0010823469
-0.0028665104	0.0070276027	0.0071794925	0.0108125831	0.0293738533	0.0046352002
-0.0047596738	0.0127235860	-0.0106119981	-0.0258679413	0.0196231685	0.0023040078
-0.0087229435	0.0013803244	0.0083790720	-0.0075116934	-0.0265754218	0.0030235621
-0.0116442941	0.0132054851	0.0217573926	0.0179738142	0.0166688304	0.0024130561
-0.0224143988	0.0082899554	-0.0003380860	-0.0168155484	0.0315306665	0.0044733056
-0.0244578903	0.0087245783	-0.0102290182	-0.0354087834	-0.0009892530	0.0005469625
-0.0252130300	-0.0030086817	0.0171012765	-0.0071304893	-0.0258337070	0.0035480989
-0.0211587224	0.0016040601	0.0285747725	0.0132076528	0.0136869794	0.0009820495
-0.0203672736	0.0077284283	0.0079365479	-0.0171571428	0.0377280782	-0.0016968422
-0.0234495244	0.0072330049	-0.0053273937	-0.0327388142	0.0200192561	-0.0071103227
-0.0220180998	0.0032101772	0.0009956939	-0.0267165784	-0.0277535726	-0.0110131228
-0.0235104852	-0.0002877736	0.0171068788	0.0229182292	-0.0133230659	-0.0064356674
-0.0255173077	-0.0018298964	0.0042729000	-0.0028425497	0.0263186474	-0.0007909479
-0.0285205244	0.0084082226	-0.0033788056	-0.0248282601	-0.0231585739	0.0002552719
-0.0352837176	0.0064210116	0.0091179510	-0.0077529880	-0.0334554375	0.0131123446
-0.0330556328	-0.0022748212	0.0213437609	-0.0015068296	-0.0303861655	0.0199537849
-0.0222502731	0.0022924894	0.0378069887	0.0246728968	-0.0078541713	0.0319941287
-0.0172157765	-0.0053746193	0.0297223260	0.0023048165	0.0224758644	0.0291106285
