Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	Cosine19	Cosine20	Cosine21	Cosine22	Cosine23	Cosine24	Cosine25	Cosine26	Cosine27	Cosine28	Cosine29	NonSteadyStateOutlier00
0.0199399410	-0.0064904617	-0.0281230976	-0.0289670633	-0.0083984972	0.0183782609	0.0315697586	0.0214248050	-0.0045574226	-0.0271707910	-0.0296994370	-0.0102741785	0.0167457807	0.0313872133	0.0228271326	-0.0026068265	-0.0261138123	-0.0303173972	-0.0121102798	0.0150487894	0.0310837526	0.0241415214	-0.0006461879	-0.0249562334	-0.0308185634	-0.0138997276	0.0132938245	0.0306605455	0.0253629080	0.0013169400	0.0000000000
0.0199013278	-0.0065877344	-0.0281910415	-0.0288866256	-0.0081586108	0.0186201905	0.0315894352	0.0211305578	-0.0049996757	-0.0274219285	-0.0295068666	-0.0097082076	0.0172904875	0.0314657924	0.0223046743	-0.0033985766	-0.0265812928	-0.0300501468	-0.0112324831	0.0159156868	0.0312600796	0.0234206150	-0.0017886133	-0.0256713269	-0.0305150493	-0.0127274617	0.0144993743	0.0309728331	0.0244754693	-0.0001739849	0.0000000000
0.0198626654	-0.0066849420	-0.0282583587	-0.0288050462	-0.0079182206	0.0188604646	0.0316052887	0.0208329704	-0.0054409286	-0.0276662933	-0.0293054781	-0.0091387839	0.0178279774	0.0315291398	0.0217698213	-0.0041881781	-0.0270298009	-0.0297588508	-0.0103446720	0.0167668616	0.0314023608	0.0226717139	-0.0029287021	-0.0263499036	-0.0301644361	-0.0115339485	0.0156788214	0.0312251553	0.0235371999	-0.0016645231	0.0000000000
0.0198239540	-0.0067820835	-0.0283250478	-0.0287223286	-0.0076773414	0.0190990618	0.0316173173	0.0205320899	-0.0058810930	-0.0279038250	-0.0290953318	-0.0085661100	0.0183580260	0.0315772247	0.0212228710	-0.0049751315	-0.0274590165	-0.0294437421	-0.0094476381	0.0176014730	0.0315104413	0.0218957134	-0.0040649647	-0.0269909982	-0.0297672650	-0.0103211806	0.0168300424	0.0314170236	0.0225500484	-0.0031513620	0.0000000000
0.0197851935	-0.0068791580	-0.0283911072	-0.0286384760	-0.0074359882	0.0193359607	0.0316255195	0.0202279640	-0.0063200809	-0.0281344650	-0.0288764905	-0.0079903896	0.0188804121	0.0316100238	0.0206641273	-0.0057589394	-0.0278686332	-0.0291050731	-0.0085421811	0.0184186965	0.0315842033	0.0210935410	-0.0051959168	-0.0275936987	-0.0293241490	-0.0090911824	0.0179509649	0.0315480664	0.0215160650	-0.0046311971	0.0000000000
0.0197463843	-0.0069761646	-0.0284565355	-0.0285534916	-0.0071941759	0.0195711404	0.0316298943	0.0199206406	-0.0067578044	-0.0283581563	-0.0286490195	-0.0074118274	0.0193949176	0.0316275213	0.0200939006	-0.0065391061	-0.0282583587	-0.0287431146	-0.0076291082	0.0192177248	0.0316235665	0.0202661555	-0.0063200809	-0.0281571478	-0.0288357721	-0.0078460075	0.0190395709	0.0316180301	0.0204373969	-0.0061007395	0.0000000000
0.0197075262	-0.0070731022	-0.0285213313	-0.0284673788	-0.0069519194	0.0198045799	0.0316304411	0.0196101683	-0.0071941759	-0.0285748436	-0.0284129868	-0.0068306292	0.0199013278	0.0316297087	0.0195125078	-0.0073151385	-0.0286279147	-0.0283581563	-0.0067092336	0.0199977685	0.0316284881	0.0194145460	-0.0074359882	-0.0286805440	-0.0283028880	-0.0065877344	0.0200939006	0.0316267792	0.0193162845	-0.0075567232	0.0000000000
0.0196686195	-0.0071699700	-0.0285854931	-0.0283801411	-0.0067092336	0.0200362585	0.0316271600	0.0192965963	-0.0076291082	-0.0287844734	-0.0281684631	-0.0062470017	0.0203994313	0.0316165850	0.0189202720	-0.0080865459	-0.0289770376	-0.0279505062	-0.0057833773	0.0207580571	0.0315989626	0.0185397302	-0.0085421811	-0.0291631428	-0.0277263192	-0.0053184638	0.0211120559	0.0315742967	0.0181550559	-0.0089959122	0.0000000000
0.0196296642	-0.0072667669	-0.0286490195	-0.0282917818	-0.0064661335	0.0202661555	0.0316200513	0.0189799741	-0.0080625143	-0.0289869940	-0.0279155212	-0.0056611524	0.0208890203	0.0315881564	0.0183175223	-0.0088528406	-0.0293054781	-0.0275204906	-0.0048523647	0.0214978395	0.0315350222	0.0176427540	-0.0096372143	-0.0296042577	-0.0271069557	-0.0040403145	0.0220922040	0.0314606844	0.0169561229	-0.0104151081	0.0000000000
0.0195906604	-0.0073634921	-0.0287119091	-0.0282023046	-0.0062226342	0.0204942507	0.0316091158	0.0186603518	-0.0084943074	-0.0291823554	-0.0276542369	-0.0050732897	0.0213698902	0.0315444369	0.0177045936	-0.0096135379	-0.0296130019	-0.0270684535	-0.0039170261	0.0222163849	0.0314367367	0.0167246893	-0.0107196572	-0.0300032613	-0.0264457533	-0.0027554203	0.0230325802	0.0312861620	0.0157219754	-0.0118111567	0.0000000000
0.0195516082	-0.0074601445	-0.0287741604	-0.0281117128	-0.0059787506	0.0207205236	0.0315943549	0.0183377798	-0.0089244012	-0.0293705092	-0.0273846882	-0.0044836227	0.0218418406	0.0314854474	0.0170818266	-0.0103681571	-0.0298993893	-0.0265947567	-0.0029781951	0.0229129835	0.0313042129	0.0157866337	-0.0117880958	-0.0303595859	-0.0257437328	-0.0014659262	0.0239314916	0.0310510677	0.0144551765	-0.0131809554	0.0000000000
0.0195125078	-0.0075567232	-0.0288357721	-0.0280200101	-0.0057344979	0.0209449541	0.0315757704	0.0180123091	-0.0093527096	-0.0295514090	-0.0271069557	-0.0038923611	0.0223046743	0.0314112166	0.0164495673	-0.0111162210	-0.0301644361	-0.0260997791	-0.0020367090	0.0235869471	0.0311375953	0.0148297084	-0.0128411342	-0.0306727247	-0.0250019776	-0.0001739849	0.0247873201	0.0307558563	0.0131583571	-0.0145214597	0.0000000000
0.0194733591	-0.0076532272	-0.0288967428	-0.0279272001	-0.0054898911	0.0211675223	0.0315533646	0.0176839913	-0.0097791469	-0.0297250102	-0.0268211223	-0.0032997151	0.0227581981	0.0313217805	0.0158081670	-0.0118572567	-0.0304079530	-0.0255839169	-0.0010934069	0.0242376099	0.0309370652	0.0138550572	-0.0138773967	-0.0309422323	-0.0242216325	0.0011182469	0.0255985248	0.0304010997	0.0118342103	-0.0158296906	0.0000000000
0.0194341624	-0.0077496556	-0.0289570711	-0.0278332865	-0.0052449453	0.0213882084	0.0315271400	0.0173528782	-0.0102036278	-0.0298912698	-0.0265272735	-0.0027058957	0.0232022229	0.0312171822	0.0151579823	-0.0125907955	-0.0306297662	-0.0250475828	-0.0001491301	0.0248643292	0.0307028412	0.0128638450	-0.0148955295	-0.0311677252	-0.0234039021	0.0024086118	0.0263636453	0.0299874845	0.0104854863	-0.0171027404	0.0000000000
0.0193949176	-0.0078460075	-0.0290167558	-0.0277382730	-0.0049996757	0.0216069928	0.0314971000	0.0170190221	-0.0106260675	-0.0300501468	-0.0262254972	-0.0021111138	0.0236365632	0.0310974725	0.0144993743	-0.0133163738	-0.0308297174	-0.0244912060	0.0007952797	0.0254664858	0.0304351783	0.0118572567	-0.0158942024	-0.0313488829	-0.0225500484	0.0036949558	0.0270813043	0.0295158115	0.0091149860	-0.0183377798	0.0000000000
0.0193556249	-0.0079422818	-0.0290757955	-0.0276421634	-0.0047540973	0.0218238560	0.0314632481	0.0166824758	-0.0110463813	-0.0302016020	-0.0259158834	-0.0015155812	0.0240610377	0.0309627093	0.0138327091	-0.0140335327	-0.0310076639	-0.0239152318	0.0017389805	0.0260434850	0.0301343681	0.0108364954	-0.0168721109	-0.0314854474	-0.0216613894	0.0049751315	0.0277502097	0.0289869940	0.0077255556	-0.0195320640	0.0000000000
0.0193162845	-0.0080384777	-0.0291341889	-0.0275449613	-0.0045082254	0.0220387787	0.0314255885	0.0163432925	-0.0114644853	-0.0303455979	-0.0255985248	-0.0009195095	0.0244754693	0.0308129578	0.0131583571	-0.0147418189	-0.0311634787	-0.0233201209	0.0026811308	0.0265947567	0.0298007380	0.0098027813	-0.0178279774	-0.0315772247	-0.0207392967	0.0062470017	0.0283691574	0.0284020558	0.0063200809	-0.0206829388	0.0000000000
0.0192768963	-0.0081345942	-0.0291919346	-0.0274466708	-0.0042620752	0.0222517419	0.0313841256	0.0160015258	-0.0118802957	-0.0304820990	-0.0252735161	-0.0003231108	0.0248796850	0.0306482905	0.0124766931	-0.0154407845	-0.0312970505	-0.0227063497	0.0036208908	0.0271197562	0.0294346516	0.0087573499	-0.0187605530	-0.0316240840	-0.0197851935	0.0075084431	0.0289370331	0.0277621293	0.0049014805	-0.0217878463	0.0000000000
0.0192374605	-0.0082306303	-0.0292490315	-0.0273472956	-0.0040156617	0.0224627265	0.0313388646	0.0156572298	-0.0122937293	-0.0306110716	-0.0249409545	0.0002734028	0.0252735161	0.0304687872	0.0117880958	-0.0161299876	-0.0314082841	-0.0220744092	0.0045574226	0.0276179651	0.0290365075	0.0077014509	-0.0196686195	-0.0316259589	-0.0188005525	0.0087573499	0.0294528145	0.0270684535	0.0034727008	-0.0228443310	0.0000000000
0.0191979772	-0.0083265850	-0.0293054781	-0.0272468398	-0.0037690003	0.0226717139	0.0312898109	0.0153104588	-0.0127047036	-0.0307324838	-0.0246009393	0.0008698192	0.0256567981	0.0302745346	0.0110929480	-0.0168089925	-0.0314971000	-0.0214248050	0.0054898911	0.0280888911	0.0286067393	0.0066363464	-0.0205509905	-0.0315828466	-0.0177868934	0.0099916372	0.0299155730	0.0263223714	0.0020367090	-0.0238500448	0.0000000000
0.0191584465	-0.0084224576	-0.0293612734	-0.0271453072	-0.0035221062	0.0228786855	0.0312369704	0.0149612677	-0.0131131361	-0.0308463057	-0.0242535723	0.0014659262	0.0260293712	0.0300656270	0.0103916358	-0.0174773698	-0.0315634348	-0.0207580571	0.0064174651	0.0285320690	0.0281458151	0.0055633094	-0.0214065133	-0.0314948084	-0.0167457807	0.0112092445	0.0303244755	0.0255253274	0.0005964873	-0.0248027525	0.0000000000
0.0191188685	-0.0085182469	-0.0294164160	-0.0270427018	-0.0032749946	0.0230836228	0.0311803495	0.0146097118	-0.0135189454	-0.0309525090	-0.0238989572	0.0020615119	0.0263910798	0.0298421653	0.0096845491	-0.0181346971	-0.0316072413	-0.0200746989	0.0073393176	0.0289470611	0.0276542369	0.0044836227	-0.0222340703	-0.0313619695	-0.0156788214	0.0124081391	0.0306787859	0.0246788648	-0.0008449732	-0.0257003369	0.0000000000
0.0190792432	-0.0086139520	-0.0294709047	-0.0269390278	-0.0030276808	0.0232865076	0.0311199551	0.0142558464	-0.0139220500	-0.0310510677	-0.0235371999	0.0026563643	0.0267417730	0.0296042577	0.0089720807	-0.0187805586	-0.0316284881	-0.0193752772	0.0082546266	0.0293334573	0.0271325401	0.0033985766	-0.0230325802	-0.0311845191	-0.0145876622	0.0135863195	0.0309778663	0.0237846222	-0.0022846788	-0.0265408029	0.0000000000
0.0190395709	-0.0087095721	-0.0295247383	-0.0268342893	-0.0027801800	0.0234873219	0.0310557945	0.0138997276	-0.0143223695	-0.0311419572	-0.0231684086	0.0032502721	0.0270813043	0.0293520195	0.0082546266	-0.0194145460	-0.0316271600	-0.0186603518	0.0091625762	0.0296908759	0.0265812928	0.0023094683	-0.0238009999	-0.0309627093	-0.0134739875	0.0147418189	0.0312211784	0.0228443310	-0.0037196396	-0.0273222828	0.0000000000
0.0189998514	-0.0088051061	-0.0295779155	-0.0267284903	-0.0025325076	0.0236860479	0.0309878754	0.0135414118	-0.0147198237	-0.0312251553	-0.0227926935	0.0038430239	0.0274095320	0.0290855727	0.0075325854	-0.0200362585	-0.0316032580	-0.0179304946	0.0100623568	0.0300189639	0.0260010955	0.0012175995	-0.0245383255	-0.0306968558	-0.0123395161	0.0158727083	0.0314082841	0.0218598117	-0.0051468755	-0.0280430397	0.0000000000
0.0189600851	-0.0089005531	-0.0296304354	-0.0266216350	-0.0022846788	0.0238826678	0.0309162061	0.0131809554	-0.0151143331	-0.0313006414	-0.0224101669	0.0044344089	0.0277263192	0.0288050462	0.0068063585	-0.0206453030	-0.0315567993	-0.0171862897	0.0109531663	0.0303173972	0.0253925801	0.0001242752	-0.0252435938	-0.0303873368	-0.0111859990	0.0169770998	0.0315388465	0.0208329704	-0.0065634223	-0.0287014717	0.0000000000
0.0189202720	-0.0089959122	-0.0296822965	-0.0265137277	-0.0020367090	0.0240771642	0.0308407953	0.0128184155	-0.0155058188	-0.0313683967	-0.0220209431	0.0050242168	0.0280315336	0.0285105760	0.0060763492	-0.0212412944	-0.0314878168	-0.0164283326	0.0118342103	0.0305858809	0.0247564092	-0.0009691976	-0.0259158834	-0.0300345925	-0.0100152166	0.0180531497	0.0316126306	0.0197657950	-0.0079663382	-0.0292961156	0.0000000000
0.0188804121	-0.0090911824	-0.0297334979	-0.0264047727	-0.0017886133	0.0242695198	0.0307616520	0.0124538494	-0.0158942024	-0.0314284046	-0.0216251384	0.0056122378	0.0283250478	0.0282023046	0.0053429633	-0.0218238560	-0.0313963599	-0.0156572298	0.0127047036	0.0308241499	0.0240932758	-0.0020615119	-0.0265543160	-0.0296391246	-0.0088289761	0.0190990618	0.0316295036	0.0186603518	-0.0093527096	-0.0298256496	0.0000000000
0.0188405056	-0.0091863628	-0.0297840383	-0.0262947742	-0.0015404073	0.0244597174	0.0306787859	0.0120873148	-0.0162794064	-0.0314806503	-0.0212228710	0.0061982629	0.0286067393	0.0278803810	0.0046066084	-0.0223926193	-0.0312824939	-0.0148735983	0.0135638698	0.0310319687	0.0234039021	-0.0031513620	-0.0271580575	-0.0292014959	-0.0076291082	0.0201130898	0.0315894352	0.0175187809	-0.0107196572	-0.0302888970	0.0000000000
0.0188005525	-0.0092814525	-0.0298339166	-0.0261837366	-0.0012921061	0.0246477402	0.0305922070	0.0117188695	-0.0166613535	-0.0315251208	-0.0208142613	0.0067820835	0.0288764905	0.0275449613	0.0038676937	-0.0229472249	-0.0311463000	-0.0140780652	0.0144109431	0.0312091320	0.0226890388	-0.0042374454	-0.0277263192	-0.0287223286	-0.0064174651	0.0210935410	0.0314924973	0.0163432925	-0.0120643423	-0.0306848282	0.0000000000
0.0187605530	-0.0093764504	-0.0298831318	-0.0260716642	-0.0010437251	0.0248335715	0.0305019257	0.0113485718	-0.0170399674	-0.0315618052	-0.0203994313	0.0073634921	0.0291341889	0.0271962078	0.0031266296	-0.0234873219	-0.0309878754	-0.0132712670	0.0152451682	0.0313554649	0.0219494646	-0.0053184638	-0.0282583587	-0.0282023046	-0.0051959168	0.0220387787	0.0313388646	0.0151361624	-0.0133839721	-0.0310125632	0.0000000000
0.0187205072	-0.0094713557	-0.0299316827	-0.0259585616	-0.0007952797	0.0250171948	0.0304079530	0.0109764802	-0.0174151724	-0.0315906944	-0.0199785050	0.0079422818	0.0293797268	0.0268342893	0.0023838281	-0.0240125691	-0.0308073332	-0.0124538494	0.0160658013	0.0314708228	0.0211859850	-0.0063931250	-0.0287534809	-0.0276421634	-0.0039663488	0.0229472249	0.0311288136	0.0138997276	-0.0146758061	-0.0312713736	0.0000000000
0.0186804151	-0.0095661675	-0.0299795683	-0.0258444331	-0.0005467852	0.0251985936	0.0303103002	0.0106026536	-0.0177868934	-0.0316117812	-0.0195516082	0.0085182469	0.0296130019	0.0264593809	0.0016397020	-0.0245226342	-0.0306048023	-0.0116264664	0.0168721109	0.0315550917	0.0203994313	-0.0074601445	-0.0292110391	-0.0270427018	-0.0027306588	0.0238173629	0.0308627225	0.0126363821	-0.0159371613	-0.0314606844	0.0000000000
0.0186402769	-0.0096608847	-0.0300267875	-0.0257292834	-0.0002982569	0.0253777519	0.0302089793	0.0102271510	-0.0181550559	-0.0316250605	-0.0191188685	0.0090911824	0.0298339166	0.0260716642	0.0008946646	-0.0250171948	-0.0303804272	-0.0107897801	0.0176633781	0.0316081883	0.0195906604	-0.0085182469	-0.0296304354	-0.0264047727	-0.0014907541	0.0246477402	0.0305410703	0.0113485718	-0.0171654182	-0.0315800746	0.0000000000
0.0186000927	-0.0097555065	-0.0300733392	-0.0256131168	-0.0000497102	0.0255546537	0.0301040023	0.0098500319	-0.0185195865	-0.0316305290	-0.0186804151	0.0096608847	0.0300423789	0.0256713269	0.0001491301	-0.0254959381	-0.0301343681	-0.0099444600	0.0184388973	0.0316300603	0.0187605530	-0.0095661675	-0.0300111219	-0.0257292834	-0.0002485485	0.0254369707	0.0301644361	0.0100387898	-0.0183580260	-0.0316292790	0.0000000000
0.0185598625	-0.0098500319	-0.0301192224	-0.0254959381	0.0001988396	0.0257292834	0.0299953821	0.0094713557	-0.0188804121	-0.0316281853	-0.0182363792	0.0102271510	0.0302383017	0.0252585627	-0.0005964873	-0.0259585616	-0.0298668005	-0.0090911824	0.0191979772	0.0316206860	0.0179100132	-0.0106026536	-0.0303526013	-0.0250171948	0.0009940407	0.0261837366	0.0297334979	0.0087095721	-0.0195125078	-0.0316081883	0.0000000000
0.0185195865	-0.0099444600	-0.0301644361	-0.0253777519	0.0004473771	0.0259016253	0.0298831318	0.0090911824	-0.0192374605	-0.0316180301	-0.0177868934	0.0107897801	0.0304216032	0.0248335715	-0.0013417732	-0.0264047727	-0.0295779155	-0.0082306303	0.0199399410	0.0315800746	0.0170399674	-0.0116264664	-0.0306544275	-0.0242695198	0.0022350956	0.0268867914	0.0292490315	0.0073634921	-0.0206264659	-0.0315168493	0.0000000000
0.0184792647	-0.0100387898	-0.0302089793	-0.0252585627	0.0006958869	0.0260716642	0.0297672650	0.0087095721	-0.0195906604	-0.0316000657	-0.0173320920	0.0113485718	0.0305922070	0.0243965590	-0.0020863135	-0.0268342893	-0.0292679193	-0.0073634921	0.0206641273	0.0315082664	0.0161513631	-0.0126363821	-0.0309162061	-0.0234873219	0.0034727008	0.0275449613	0.0287119091	0.0060031559	-0.0216975870	-0.0313554649	0.0000000000
0.0184388973	-0.0101330205	-0.0302528509	-0.0251383755	0.0009443538	0.0262393850	0.0296477956	0.0083265850	-0.0199399410	-0.0315742967	-0.0168721109	0.0119033273	0.0307500417	0.0239477367	-0.0028296944	-0.0272468398	-0.0289370331	-0.0064904617	0.0213698902	0.0314053321	0.0152451682	-0.0136311936	-0.0311375953	-0.0226717139	0.0047049459	0.0281571478	0.0281230976	0.0046311971	-0.0227236465	-0.0311243940	0.0000000000
0.0183984844	-0.0102271510	-0.0302960501	-0.0250171948	0.0011927624	0.0264047727	0.0295247383	0.0079422818	-0.0202852326	-0.0315407294	-0.0164070877	0.0124538494	0.0308950416	0.0234873219	-0.0035715029	-0.0276421634	-0.0285854931	-0.0056122378	0.0220566008	0.0312713736	0.0143223695	-0.0146097118	-0.0313183056	-0.0218238560	0.0059299291	0.0287223286	0.0274836571	0.0032502721	-0.0237025136	-0.0308241499	0.0000000000
0.0183580260	-0.0103211806	-0.0303385758	-0.0248950254	0.0014410973	0.0265678126	0.0293981077	0.0075567232	-0.0206264659	-0.0314993722	-0.0159371613	0.0129999423	0.0310271460	0.0230155375	-0.0043113267	-0.0280200101	-0.0282135502	-0.0047295231	0.0227236465	0.0311065232	0.0133839721	-0.0155707669	-0.0314581012	-0.0209449541	0.0071457597	0.0292395604	0.0267947387	0.0018630543	-0.0246321552	-0.0304554000	0.0000000000
0.0183175223	-0.0104151081	-0.0303804272	-0.0247718723	0.0016893433	0.0267284903	0.0292679193	0.0071699700	-0.0209635728	-0.0314502351	-0.0154624721	0.0135414118	0.0311463000	0.0225326119	-0.0050487548	-0.0283801411	-0.0278214699	-0.0038430239	0.0233704329	0.0309109436	0.0124309981	-0.0165132104	-0.0315567993	-0.0200362585	0.0083505609	0.0297079797	0.0260575827	0.0004722295	-0.0255106407	-0.0300189639	0.0000000000
0.0182769733	-0.0105089328	-0.0304216032	-0.0246477402	0.0019374849	0.0268867914	0.0291341889	0.0067820835	-0.0212964858	-0.0313933304	-0.0149831620	0.0140780652	0.0312524537	0.0220387787	-0.0057833773	-0.0287223286	-0.0274095320	-0.0029534495	0.0239963832	0.0306848282	0.0114644853	-0.0174359156	-0.0316142709	-0.0190990618	0.0095424733	0.0301268045	0.0252735161	-0.0009195095	-0.0263361456	-0.0295158115	0.0000000000
0.0182363792	-0.0106026536	-0.0304621030	-0.0245226342	0.0021855070	0.0270427018	0.0289969325	0.0063931250	-0.0216251384	-0.0313286722	-0.0144993743	0.0146097118	0.0313455628	0.0215342772	-0.0065147860	-0.0290463564	-0.0269780306	-0.0020615119	0.0246009393	0.0304284002	0.0104854863	-0.0183377798	-0.0316304411	-0.0181346971	0.0107196572	0.0304953356	0.0244439504	-0.0023094683	-0.0271069557	-0.0289470611	0.0000000000
0.0181957400	-0.0106962697	-0.0305019257	-0.0243965590	0.0024333940	0.0271962078	0.0288561669	0.0060031559	-0.0219494646	-0.0312562763	-0.0140112534	0.0151361624	0.0314255885	0.0210193514	-0.0072425744	-0.0293520195	-0.0265272735	-0.0011679246	0.0251835624	0.0301419130	0.0094950675	-0.0192177248	-0.0316052887	-0.0171445362	0.0118802957	0.0308129578	0.0235703792	-0.0036949558	-0.0278214699	-0.0283139766	0.0000000000
0.0181550559	-0.0107897801	-0.0305410703	-0.0242695198	0.0026811308	0.0273472956	0.0287119091	0.0056122378	-0.0222693998	-0.0311761606	-0.0135189454	0.0156572298	0.0314924973	0.0204942507	-0.0079663382	-0.0296391246	-0.0260575827	-0.0002734028	0.0257437328	0.0298256496	0.0084943074	-0.0200746989	-0.0315388465	-0.0161299876	0.0130225972	0.0310791408	0.0226543751	-0.0050732897	-0.0284782045	-0.0276179651	0.0000000000
0.0181143270	-0.0108831839	-0.0305795361	-0.0241415214	0.0029287021	0.0274959519	0.0285641764	0.0052204327	-0.0225848798	-0.0310883451	-0.0130225972	0.0161727287	0.0315462614	0.0199592292	-0.0086856751	-0.0299074904	-0.0255692932	0.0006213378	0.0262809512	0.0294799225	0.0074842961	-0.0209076778	-0.0314312014	-0.0150924945	0.0141447987	0.0312934403	0.0216975870	-0.0064418013	-0.0290757955	-0.0268605735	0.0000000000
0.0180735533	-0.0109764802	-0.0306173221	-0.0240125691	0.0031760925	0.0276421634	0.0284129868	0.0048278023	-0.0228958416	-0.0309928512	-0.0125223572	0.0166824758	0.0315868582	0.0194145460	-0.0094001855	-0.0301569470	-0.0250627536	0.0015155812	0.0267947387	0.0291050731	0.0064661335	-0.0217156657	-0.0312824939	-0.0140335327	0.0152451682	0.0314554986	0.0207017376	-0.0077978412	-0.0296130019	-0.0260434850	0.0000000000
0.0180327350	-0.0110696681	-0.0306544275	-0.0238826678	0.0034232868	0.0277859170	0.0282583587	0.0044344089	-0.0232022229	-0.0308897027	-0.0120183750	0.0171862897	0.0316142709	0.0188604646	-0.0101094722	-0.0303873368	-0.0245383255	0.0024086118	0.0272846371	0.0287014717	0.0054409286	-0.0224976970	-0.0310929184	-0.0129546085	0.0163220072	0.0315650450	0.0196686195	-0.0091387839	-0.0300887079	-0.0251685156	0.0000000000
