t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09
-0.0665170227	0.0172570587	0.0330393720	0.0096649463	-0.0070532067	-0.0070975588	0.0124563552	-0.0166414121	0.0002288680	-0.0367198205
-0.0718817292	0.0156067024	0.0129078939	0.0163725370	0.0216792583	0.0077055211	0.0179633182	-0.0237579018	-0.0070641509	-0.0559823203
-0.0615239087	0.0122170557	-0.0082728959	0.0352360743	0.0068134339	0.0159340263	0.0096215762	-0.0248793332	-0.0053401208	-0.0332706502
-0.0716920842	0.0039458640	0.0056324554	0.0243475510	-0.0255310249	-0.0001146749	0.0013021016	-0.0333301105	-0.0045019419	-0.0587387002
-0.0772395323	-0.0093952125	0.0273242607	0.0004407157	-0.0155905975	0.0036869674	0.0235990636	-0.0137887889	-0.0264947322	-0.0515164356
-0.0778911563	-0.0130875936	0.0175168273	0.0139553897	0.0208848474	-0.0023231550	0.0096818141	-0.0133881527	-0.0180993511	-0.0594902974
-0.0772837807	-0.0081586288	-0.0188123941	0.0276632559	0.0084436065	0.0097659535	0.0127514592	-0.0013391448	-0.0150153441	-0.0529142236
-0.0790410411	-0.0112433444	-0.0006792713	0.0304247016	-0.0234209957	0.0045956224	-0.0089446713	-0.0067326743	-0.0075649138	-0.0694343042
-0.0318583948	-0.0272616424	0.0132392596	-0.0309133332	-0.0237005264	-0.0077100048	0.0047482812	0.0526757245	-0.0193586267	0.0298852757
-0.0140885398	-0.0188178939	-0.0423330446	-0.0771948618	0.0298899397	-0.0032107228	-0.0385049918	0.0630824270	0.0142317576	0.1086141451
-0.0380983605	-0.0237056996	-0.0417802725	-0.0620090290	-0.0307551327	-0.0210025827	-0.0439193850	0.0583938226	-0.0262916822	0.0661859532
-0.0339830552	-0.0077911513	-0.0064539221	-0.0775794665	-0.0180104778	-0.0110299408	0.0131666389	0.0696086376	-0.0125699563	0.0830419519
-0.0523923846	0.0143440297	-0.0351623365	-0.0711194416	0.0344411694	0.0065991068	-0.0419524407	0.0533351319	0.0002563527	0.0546168909
-0.0477665575	0.0270529830	-0.0608423402	-0.0632138690	-0.0290565440	-0.0483466361	-0.0187255452	0.0525974942	-0.0058135147	0.0587111302
-0.0615439747	0.0274866448	-0.0320381744	-0.0904710159	-0.0182827581	0.0309636264	0.0017981220	0.0404388295	0.0234776868	0.0686847707
-0.0392863144	0.0365982683	-0.0191725771	-0.1006374667	0.0173695584	-0.0324510814	-0.0363066040	0.0197420386	0.0245622699	0.0826987645
-0.0385295115	0.0448190038	-0.0856345542	-0.1131898218	0.0022912786	-0.0145215241	-0.0003239728	0.0268698782	0.0238066417	0.0970993628
0.0975682308	0.0216755341	-0.0375135928	-0.0661303830	-0.0185478661	-0.0223207598	-0.0572898020	0.0163977313	0.0081045783	0.0860505533
0.1421776368	-0.0168858836	0.0075561208	-0.0282596583	-0.0037676823	0.0029470394	0.0531517602	-0.0380296410	-0.0224902439	-0.1571520585
0.0799692916	-0.0184091811	-0.0265752810	-0.0951216341	0.0237624116	-0.0110751062	0.0116390334	-0.0534477891	-0.0186616501	-0.2188478734
0.0880239002	-0.0226030034	-0.0615657610	-0.0536881433	0.0142078582	-0.0161249661	0.0488112644	-0.0446161489	-0.0139871361	-0.2099801579
0.0750221714	-0.0242099649	-0.0422312263	-0.0887898591	-0.0050020042	0.0218238275	0.0110551433	-0.0476951298	-0.0029101268	-0.2222496516
0.0773992792	-0.0228801542	-0.0202075185	-0.0829065537	0.0026329774	-0.0139524419	0.0403082239	-0.0326804605	-0.0077910963	-0.2046105353
0.0849217102	-0.0076008994	-0.0137952676	-0.0550586407	0.0289245713	0.0028839589	-0.0062791791	-0.0211671896	0.0105835634	-0.0506955063
0.1016308701	-0.0079556462	-0.0297604593	-0.0054417438	0.0050376241	-0.0258806732	0.0115555897	0.0023834804	0.0221130289	0.0527766293
0.0500098984	-0.0265004083	0.0023602057	0.0196212583	-0.0058269709	0.0065004285	-0.0342304110	-0.0038561178	0.0639922061	0.0635509017
0.0402366138	-0.0388334343	0.0385416812	0.0182310933	0.0101409479	-0.0293553690	0.0183229742	0.0215282023	0.0212318431	0.0467981609
0.0729015042	-0.0431727216	-0.0157801074	0.0149359866	0.0400050240	0.0123255584	-0.0086730576	0.0205181105	0.0262713455	0.0581842011
0.0747095157	-0.0315523908	-0.0094666468	0.0296521369	-0.0179433332	-0.0222571125	-0.0207223682	0.0120584716	-0.0012129853	0.0314768590
0.0787445144	-0.0286293017	0.0263853214	0.0187105050	-0.0179189532	0.0348556359	-0.0052566910	0.0017990059	0.0042371924	0.0181139757
0.0654453100	-0.0156422568	0.0506035445	0.0200128789	0.0051525690	-0.0287185590	-0.0018852660	-0.0091991615	0.0229566461	0.0230246782
0.0463780967	-0.0156410257	0.0104990286	0.0362164529	0.0440655463	0.0130683982	0.0102561087	-0.0073310665	0.0013276751	0.0080936636
0.0530299874	-0.0053417082	-0.0141719500	0.0341087822	0.0070476146	-0.0137367643	-0.0132015737	-0.0114706370	0.0136317151	0.0323913259
0.0543211663	0.0028824683	-0.0019618833	0.0354024941	-0.0277451393	0.0089126979	0.0061960893	-0.0141305699	0.0048814140	0.0206457121
0.0516546060	0.0047588860	0.0406168321	0.0253424958	-0.0193291807	0.0219012600	-0.0124650427	-0.0140665281	0.0084570579	0.0254008026
0.0509149841	0.0059392831	0.0454699784	0.0251468871	0.0135449077	-0.0212686443	0.0208321379	-0.0183114771	0.0422207780	0.0424960321
0.0397754771	-0.0040162877	0.0148202080	0.0466923018	0.0370618292	0.0149125879	-0.0039450122	-0.0169010129	-0.0108861761	0.0222065460
0.0546545483	-0.0120140638	-0.0171499179	0.0374800445	0.0031804119	-0.0080035661	-0.0046234288	-0.0030473256	0.0139767595	0.0463155632
0.0577892078	-0.0164950241	-0.0012933552	0.0235018134	-0.0315189746	0.0169485922	-0.0149354896	0.0024572490	-0.0137117546	0.0289874714
0.0498032485	-0.0123150001	0.0283716422	0.0053940276	-0.0295705583	0.0241519014	-0.0070543959	0.0065220890	-0.0101143711	0.0335964767
0.0475093443	-0.0044120424	0.0450333068	0.0136727818	0.0069531661	-0.0107398377	0.0054553511	-0.0022033784	0.0191816680	0.0461925172
0.0250638442	0.0007151250	0.0200178174	0.0163588994	0.0388579198	-0.0031965420	0.0248155795	-0.0073288616	-0.0106253376	0.0198358419
0.0283665675	0.0000100728	-0.0070819009	0.0227358447	0.0318783552	0.0025698958	-0.0261679871	-0.0063580981	-0.0164816511	0.0348831588
0.0308220354	0.0094655414	-0.0252017807	0.0315004137	-0.0084905944	-0.0112216095	0.0060269792	-0.0073368733	0.0036308165	0.0429105653
0.0393518292	0.0051946318	0.0138028114	0.0144295128	-0.0321959588	0.0271607973	-0.0185847319	-0.0175852228	-0.0176527442	0.0234769383
0.0172978396	0.0106013316	0.0371675717	0.0165603970	0.0008957494	-0.0009457434	0.0301768090	-0.0057944992	0.0190537998	0.0372860918
0.0201145854	0.0006972578	0.0058916136	0.0154732280	0.0407416401	0.0049635566	-0.0022884215	0.0044690245	-0.0159836331	0.0228037789
0.0280584175	0.0051271918	-0.0230642992	0.0264753958	-0.0014618517	-0.0064675904	-0.0087878350	0.0165415984	0.0005273418	0.0329217916
0.0326164892	0.0032000089	-0.0039687068	0.0160189682	-0.0337234580	0.0102162749	-0.0139013374	0.0189339063	-0.0267598385	0.0079456997
0.0270230993	0.0116167299	0.0357978076	0.0105134524	-0.0178832061	0.0273777972	0.0065814769	0.0269831115	0.0013475346	0.0160884818
0.0029324390	0.0151618530	0.0324203444	0.0233329463	0.0263862555	-0.0047639981	-0.0099330144	0.0137944622	-0.0031774288	0.0062220751
0.0104515394	0.0181523308	-0.0142077109	0.0289178697	0.0180822250	0.0041172909	-0.0065912519	0.0171261247	-0.0137637290	0.0231068104
0.0084574945	0.0276492080	-0.0112370162	0.0150909375	-0.0306487853	0.0013995096	-0.0158370740	0.0049135048	-0.0120631460	0.0123075828
0.0151915732	0.0300816711	0.0259954765	0.0092453724	-0.0207461571	0.0215944081	0.0069340167	0.0060442585	0.0048402945	0.0201210359
-0.0021659070	0.0310633111	0.0285869390	0.0191729423	0.0178750750	-0.0129575520	0.0115999779	-0.0077986631	0.0134039198	0.0189306126
-0.0044064665	0.0172723518	-0.0125300551	0.0161075798	0.0299820774	0.0087472475	0.0006429341	-0.0031974148	-0.0203783153	0.0190082579
0.0053839037	0.0228797644	-0.0238569087	0.0226857172	-0.0162044120	-0.0137504381	-0.0073815388	-0.0149614713	0.0066143009	0.0281893003
0.0039417971	0.0158372965	0.0148549134	0.0017809444	-0.0302950953	0.0191142609	-0.0047082222	-0.0196606800	-0.0128953610	0.0087006749
-0.0053809725	0.0172497521	0.0350341409	0.0065860516	-0.0007672141	-0.0054097097	0.0265279452	-0.0200580672	0.0264338713	0.0276593837
-0.0163541760	0.0030481731	0.0111673519	0.0197618190	0.0336371026	0.0034917421	0.0048046034	-0.0220237561	-0.0157431712	-0.0023047345
-0.0037677448	0.0022477184	-0.0291507323	0.0191718790	-0.0013072620	-0.0075739506	-0.0002723270	-0.0163637516	-0.0000029697	0.0247433125
-0.0089776193	0.0010903217	0.0004896036	-0.0000792952	-0.0319092051	0.0276960829	-0.0032665443	-0.0165826313	-0.0307441252	0.0052629941
-0.0015255438	0.0103396894	0.0298234634	-0.0066956168	-0.0068216794	-0.0069947999	0.0072841458	-0.0060312085	0.0011549857	0.0236647593
-0.0125125736	0.0125702308	0.0076358183	0.0174143329	0.0270589693	0.0130336521	0.0210610082	-0.0275996803	-0.0160198980	-0.0040592674
-0.0160917540	0.0099335426	-0.0190236673	0.0183444432	0.0147986156	0.0027416252	-0.0141707984	-0.0243299959	-0.0076855523	0.0083625713
-0.0107366453	0.0040682316	-0.0268088021	0.0168920030	-0.0231741511	-0.0171869228	0.0130823584	-0.0253521911	0.0098945006	0.0082011130
-0.0120753282	-0.0046583506	0.0121684291	-0.0043819959	-0.0255188661	0.0184020175	-0.0226431221	-0.0276645926	0.0079398279	0.0005970009
-0.0070219448	-0.0086270283	0.0271278678	-0.0034533231	-0.0058777194	-0.0180830530	0.0411253289	-0.0162197664	0.0240296456	0.0210798294
-0.0262530699	-0.0173794541	-0.0015337783	0.0038165414	0.0377322789	0.0145833341	-0.0132045513	-0.0160432686	0.0126634866	0.0040672532
-0.0108394103	-0.0281628688	-0.0329959176	0.0003181075	-0.0225937268	-0.0082939274	0.0023561629	0.0060855454	-0.0228006724	0.0046485217
-0.0137488358	-0.0196346379	0.0143387481	-0.0229817390	-0.0271594685	0.0463561098	-0.0145484151	0.0000033310	-0.0256515847	0.0013282674
-0.0098594967	-0.0050346021	0.0271291174	-0.0242201398	0.0039912822	-0.0240644092	0.0015075793	0.0118178531	-0.0205182568	0.0060607192
-0.0115247907	0.0056413464	-0.0108072519	0.0034968655	0.0304782846	0.0196574202	-0.0005214417	0.0084639964	-0.0269555236	-0.0083309482
-0.0291522735	0.0129218738	-0.0121767173	0.0110791384	-0.0280478096	-0.0211716060	-0.0239637811	0.0051975010	-0.0167626521	-0.0209678542
-0.0217867570	0.0106777917	0.0148086123	-0.0109112340	-0.0248314322	0.0382231568	0.0034414164	0.0171638442	-0.0072795624	-0.0112942145
-0.0263977051	0.0128984880	0.0288225845	-0.0135860773	0.0058355749	-0.0238652671	-0.0085636513	0.0092796173	0.0326624040	-0.0021610621
-0.0206520910	0.0035377694	-0.0169812239	-0.0026046053	0.0300982728	0.0198190402	-0.0039374699	0.0153973523	0.0060941768	-0.0171697898
-0.0123094350	-0.0050242851	-0.0163089515	0.0106250805	-0.0230464957	-0.0412046220	-0.0253979620	0.0072079467	0.0110942820	-0.0169776929
-0.0265748816	-0.0163603671	0.0139273846	-0.0089860959	-0.0179484934	0.0212998348	0.0507681706	0.0156398808	-0.0021715237	-0.0182176821
-0.0259300513	-0.0181158712	0.0103660095	-0.0174443577	0.0326198169	-0.0085290080	-0.0443295892	0.0157224587	-0.0230062348	-0.0172933792
-0.0164181472	-0.0017352054	-0.0438867676	0.0032322717	-0.0104928150	-0.0190987004	0.0292428175	0.0321925870	-0.0073845048	-0.0082953852
-0.0068425404	0.0031676271	0.0017090790	0.0000822024	-0.0143108572	0.0198834112	-0.0276343496	0.0139227784	0.0260178605	-0.0069008456
-0.0266923368	-0.0008304600	0.0231584835	-0.0095939664	0.0045441915	-0.0214865403	0.0217238684	0.0389326227	0.0149838518	-0.0059469087
-0.0113587867	-0.0101997675	-0.0192915549	-0.0111412353	0.0346559377	0.0163155272	-0.0139749138	0.0340383215	0.0080833422	0.0027249194
-0.0093710057	-0.0030323055	-0.0364032150	-0.0055352117	-0.0231653881	-0.0272137675	-0.0052787203	0.0282292937	-0.0026637585	0.0086420571
-0.0023866966	-0.0008654245	0.0042238558	-0.0112239223	-0.0201409839	0.0405802391	-0.0054110835	0.0156875442	0.0001128526	0.0012179085
-0.0268471374	0.0100476674	0.0248975860	-0.0046552094	0.0097237383	-0.0125733740	0.0132065264	0.0200690309	0.0158135721	0.0014996916
-0.0153237617	0.0106903456	-0.0128377691	-0.0054849631	0.0361965142	0.0082236486	-0.0034824766	0.0204956107	-0.0130134586	-0.0065153272
-0.0153541863	0.0219120447	-0.0293670326	0.0052389467	-0.0084071351	-0.0278826160	-0.0165322161	0.0036408056	0.0154723944	0.0017038272
-0.0018688278	0.0128697821	-0.0046287694	-0.0051588346	-0.0252587804	0.0003909997	0.0004871976	-0.0088667963	0.0259225332	-0.0031287739
-0.0161477680	0.0066462171	0.0243266433	-0.0004928625	-0.0028501180	-0.0069177490	0.0216297991	-0.0109496379	0.0440298418	0.0112358881
-0.0097834271	-0.0087848683	0.0082129125	-0.0102797302	0.0312504535	-0.0105329092	0.0193742553	-0.0166065665	0.0205491070	0.0110587695
-0.0210685111	-0.0126837428	-0.0318689023	-0.0118827510	0.0211831928	0.0022280470	-0.0110781771	-0.0111828792	-0.0028496254	0.0169114339
0.0124041545	-0.0056372791	-0.0349466859	-0.0022271913	-0.0216711111	-0.0086010840	0.0037505603	-0.0175976975	-0.0067640475	0.0253337490
-0.0517026238	0.0024077744	-0.0037836366	-0.0247660568	-0.0176433601	0.0261848320	-0.0052263597	-0.0264290955	0.0003062873	0.0091800931
-0.0744900207	0.0006224519	0.0144934630	-0.0227905341	0.0037551111	-0.0112711464	0.0222449509	-0.0148511738	0.0047552806	-0.0061276723
-0.0403970387	-0.0072824956	-0.0133429545	-0.0063179565	0.0329348876	0.0121353185	-0.0060610778	-0.0144914521	-0.0261862119	-0.0152749965
-0.0376720826	-0.0004952611	-0.0291364549	0.0123660077	-0.0147337401	-0.0222182286	0.0044860146	-0.0147881177	-0.0007184602	-0.0220818783
-0.0371426077	-0.0003539321	0.0130261125	-0.0005848936	-0.0223430518	0.0218210595	0.0039026876	-0.0171466763	-0.0020211752	-0.0312569049
-0.0467496404	0.0005558416	0.0273664849	-0.0282212900	0.0015674256	-0.0212842792	-0.0015183527	-0.0065879302	0.0019315303	-0.0186222321
-0.0366718588	-0.0029095053	-0.0094709046	-0.0150014933	0.0354873481	0.0020389398	0.0100390049	-0.0007330674	-0.0186084777	-0.0356364116
-0.0337656277	0.0021994072	-0.0239234204	0.0016088704	0.0083782833	-0.0156571157	-0.0135416807	-0.0086441614	0.0012529822	-0.0221724491
-0.0239376191	0.0020355992	-0.0113238589	0.0136915791	-0.0228236019	-0.0015675987	0.0098576243	-0.0124966187	0.0254264186	-0.0266708258
-0.0448649830	-0.0064218892	0.0223940171	-0.0225650899	-0.0206131122	-0.0040069550	0.0049851289	-0.0002387905	0.0017359485	-0.0364221006
-0.0299947785	-0.0131787630	0.0190255461	-0.0235316670	0.0122765332	-0.0221566274	0.0114559429	0.0072551103	0.0160908912	-0.0178614895
-0.0248388650	-0.0132287288	-0.0071958441	-0.0112465915	0.0343537018	-0.0061382612	-0.0094802600	0.0112734565	-0.0173832602	-0.0352151798
-0.0172491992	-0.0033751721	-0.0281711920	0.0124733174	-0.0032467028	-0.0189539761	-0.0006445764	0.0047212648	0.0168169948	-0.0236598588
-0.0299255895	-0.0149351744	0.0054537844	0.0006779449	-0.0296165808	0.0080597092	-0.0081341863	0.0016530125	0.0033284730	-0.0418368923
-0.0189102899	-0.0248594283	0.0224091833	-0.0281131031	-0.0075896019	-0.0171118538	0.0125354407	0.0276752733	-0.0116915034	-0.0196569177
-0.0215887066	-0.0205700642	-0.0058671203	-0.0174111614	0.0335596655	-0.0018943790	-0.0002868540	0.0362566046	-0.0165246998	-0.0364419685
-0.0130014433	-0.0034568595	-0.0322692851	-0.0010388132	0.0157067155	-0.0013386714	-0.0103288939	0.0290168913	-0.0056652638	-0.0206673973
-0.0083550531	0.0058851020	-0.0157818639	0.0145166416	-0.0231636665	-0.0064305847	-0.0083739267	0.0175982370	0.0039191965	-0.0249634718
-0.0171687525	0.0048198547	0.0228273137	-0.0107554706	-0.0251979172	0.0209088006	0.0035693577	0.0256059483	-0.0184411341	-0.0358240083
-0.0241604091	0.0111260546	0.0282032790	-0.0177328918	0.0110707285	-0.0227500058	-0.0008029000	0.0226674979	0.0062247369	-0.0271770363
-0.0129620431	0.0141868360	-0.0131722118	0.0031845601	0.0309198767	0.0146490401	-0.0036648776	0.0132830194	-0.0160887561	-0.0334339101
-0.0119465056	0.0203443060	-0.0044514675	0.0157103597	-0.0213792079	-0.0244640474	-0.0264595933	-0.0111689510	0.0130357812	-0.0250472770
-0.0211280630	0.0103715254	0.0166742172	-0.0137416173	-0.0191292102	0.0146949864	0.0374001225	0.0031709706	-0.0133979284	-0.0257246539
-0.0122204557	0.0055633699	0.0151487873	-0.0168070900	0.0305038738	-0.0129198802	-0.0322418570	-0.0099336102	-0.0214052912	-0.0164677493
-0.0070591345	0.0116710006	-0.0353078623	0.0105659007	-0.0053145269	-0.0169711697	0.0304368787	0.0003067415	-0.0154705683	-0.0046753441
0.0044576768	0.0139539349	0.0011263407	0.0073997570	-0.0173952429	0.0213794013	-0.0274746062	-0.0170613312	0.0104922235	-0.0082072415
-0.0057847320	0.0109724678	0.0284618800	0.0093493780	-0.0050845515	-0.0149255629	0.0349683324	0.0047964934	-0.0014031125	-0.0153554806
-0.0030794520	0.0056809465	-0.0109261480	0.0064157423	0.0331379432	0.0262752755	-0.0099777284	0.0099136831	0.0116363797	0.0001294367
-0.0048242677	0.0109639419	-0.0258725973	0.0066247824	-0.0233914517	-0.0257782444	-0.0044014581	0.0163204432	-0.0225434835	-0.0221241930
0.0049380856	0.0145018754	0.0058436044	0.0002506083	-0.0123677022	0.0395544167	0.0122098825	0.0040539032	0.0262842061	-0.0034986305
0.0025586130	0.0130935850	0.0267998130	0.0071519314	0.0165747597	-0.0181249907	-0.0067816113	-0.0054669066	-0.0054828809	-0.0151432494
0.0107160969	0.0070091755	-0.0312535103	0.0094821871	0.0168748586	0.0127754298	0.0126723614	0.0028316592	0.0109350179	0.0182764399
0.0113034056	-0.0006238791	-0.0127494899	-0.0087338911	-0.0265676257	0.0026231293	-0.0366244722	-0.0001649546	-0.0203455750	-0.0029251657
0.0244173388	0.0004156475	0.0220868413	-0.0152333363	-0.0163677230	0.0073052478	0.0209353896	0.0233650555	-0.0167210469	0.0042061822
0.0205912119	0.0057325583	0.0209839143	0.0187096583	0.0344409796	0.0182109985	-0.0297668356	0.0148323688	-0.0094521680	-0.0152427290
0.0130662158	0.0096516307	-0.0229592928	0.0254397996	-0.0151914500	-0.0132330735	0.0108885903	0.0357189623	-0.0222477682	-0.0134762515
0.0099142154	0.0155882408	0.0074992541	-0.0085563641	-0.0169216303	0.0563680740	-0.0070915735	0.0264426992	0.0008622525	-0.0054436775
0.0111598716	0.0248408454	0.0239013471	-0.0062769245	0.0124491400	-0.0181785914	-0.0199742392	0.0044072066	0.0040219041	-0.0026964340
0.0124776610	0.0284849389	-0.0148456301	0.0256924475	0.0016139636	0.0051353505	0.0263172669	-0.0125484796	0.0036614765	-0.0061122339
0.0034353611	0.0176162465	0.0148985813	0.0070191915	-0.0138382479	0.0092775930	-0.0180018944	-0.0367755075	0.0199623450	-0.0040929693
0.0130236278	0.0001782719	0.0289369156	-0.0109480638	0.0014908789	-0.0353856460	0.0117369429	-0.0310765179	0.0091156815	0.0203168720
0.0117492966	-0.0031205016	-0.0159862214	-0.0041421516	0.0275815547	0.0146031115	-0.0010125895	-0.0335167410	-0.0001113165	0.0195285701
0.0259146330	-0.0090682068	-0.0095013061	0.0211524056	-0.0213171168	-0.0350349219	-0.0153003107	-0.0345588101	-0.0042471996	0.0067848968
0.0126858905	-0.0143110528	0.0207515860	0.0164142624	-0.0076332922	0.0202864453	0.0411888714	-0.0241679324	0.0215985718	0.0097421761
0.0200475217	-0.0269158668	0.0173293063	-0.0043311740	0.0294644142	-0.0178082402	-0.0275652424	-0.0253094382	0.0009107489	0.0116439361
0.0234630664	-0.0287959594	-0.0376243524	0.0148913765	-0.0023458598	-0.0100889107	0.0344440363	-0.0098976362	0.0064990727	0.0208004522
0.0240210368	-0.0263411935	-0.0057625330	-0.0064281138	-0.0184980945	0.0232607133	-0.0248998574	-0.0239963859	-0.0024342191	0.0136084269
0.0182374068	-0.0240694051	0.0289502598	0.0042263194	-0.0106108541	-0.0137018275	0.0290028333	-0.0124706745	-0.0028561631	0.0051787893
0.0133630193	-0.0153052121	-0.0028644247	0.0231611809	0.0257649416	0.0303243131	0.0000740888	-0.0222587993	0.0107708404	0.0048121620
0.0216848646	-0.0174127123	-0.0191477507	0.0091868855	-0.0184408768	-0.0087668365	0.0002631377	-0.0087098812	-0.0271142633	0.0072536826
0.0206166447	-0.0089065417	0.0122348395	-0.0123991571	-0.0162017588	0.0376898018	0.0103810209	-0.0006475202	-0.0045576634	0.0203716942
0.0130226560	-0.0028930149	0.0207578471	-0.0129900056	0.0153269378	-0.0160364215	-0.0124905056	-0.0076876030	0.0083116929	0.0088658324
0.0275772259	-0.0034014313	-0.0110678841	0.0289120684	0.0113385642	0.0168471155	0.0176629926	-0.0087937354	0.0003066260	0.0073786131
0.0100829000	-0.0080729676	0.0082215192	0.0136032690	-0.0188295829	-0.0038856772	-0.0320736656	-0.0132302799	0.0096315950	-0.0081676441
0.0116692143	-0.0217261485	0.0226154051	-0.0219303084	-0.0068722495	-0.0274961243	0.0192239022	0.0191620209	-0.0183324517	0.0087684441
